record_id,customer_id,campaign_key,event,eventdate
5025,30460,0.0,New Subscription,2018-10-16
5026,30461,0.0,New Subscription,2018-10-16
5027,30462,0.0,New Subscription,2018-10-16
5028,30463,0.0,New Subscription,2018-10-16
5029,30464,0.0,New Subscription,2018-10-16
5030,30465,0.0,New Subscription,2018-10-16
5031,30466,0.0,New Subscription,2018-10-16
5032,30467,0.0,New Subscription,2018-10-16
5033,30468,0.0,New Subscription,2018-10-16
5034,30469,0.0,New Subscription,2018-10-16
5035,30470,0.0,New Subscription,2018-10-16
5036,30471,18100000.0,New Subscription,2018-10-16
5037,30472,18100000.0,New Subscription,2018-10-16
5038,30473,18100000.0,New Subscription,2018-10-16
5039,30474,18100000.0,New Subscription,2018-10-16
5040,30475,18100000.0,New Subscription,2018-10-16
5041,30476,18100000.0,New Subscription,2018-10-16
5042,30477,18100000.0,New Subscription,2018-10-16
5043,30478,18100000.0,New Subscription,2018-10-16
5044,30479,18100000.0,New Subscription,2018-10-16
5045,30480,18100000.0,New Subscription,2018-10-16
5046,30481,18100000.0,New Subscription,2018-10-16
5047,30482,18100000.0,New Subscription,2018-10-16
5048,30483,18100000.0,New Subscription,2018-10-16
5049,30484,18100000.0,New Subscription,2018-10-16
5050,30485,18100001.0,New Subscription,2018-10-16
5051,30486,18100001.0,New Subscription,2018-10-16
5052,30487,18100001.0,New Subscription,2018-10-16
5053,30488,18100001.0,New Subscription,2018-10-16
5054,30489,18100001.0,New Subscription,2018-10-16
5055,30490,18100001.0,New Subscription,2018-10-16
5056,30491,18100001.0,New Subscription,2018-10-16
5057,30492,18100001.0,New Subscription,2018-10-16
5058,30493,18100001.0,New Subscription,2018-10-16
5059,30494,18100001.0,New Subscription,2018-10-16
5060,30495,18100001.0,New Subscription,2018-10-16
5061,30496,18100001.0,New Subscription,2018-10-16
5062,30497,0.0,New Subscription,2018-10-17
5063,30498,0.0,New Subscription,2018-10-17
5064,30499,0.0,New Subscription,2018-10-17
5065,30500,0.0,New Subscription,2018-10-17
5066,30501,0.0,New Subscription,2018-10-17
5067,30502,0.0,New Subscription,2018-10-17
5068,30503,0.0,New Subscription,2018-10-17
5069,30504,0.0,New Subscription,2018-10-17
5070,30505,0.0,New Subscription,2018-10-17
5071,30506,0.0,New Subscription,2018-10-17
5072,30507,0.0,New Subscription,2018-10-17
5073,30508,18100000.0,New Subscription,2018-10-17
5074,30509,18100000.0,New Subscription,2018-10-17
5075,30510,18100000.0,New Subscription,2018-10-17
5076,30511,18100000.0,New Subscription,2018-10-17
5077,30512,18100000.0,New Subscription,2018-10-17
5078,30513,18100000.0,New Subscription,2018-10-17
5079,30514,18100000.0,New Subscription,2018-10-17
5080,30515,18100000.0,New Subscription,2018-10-17
5081,30516,18100000.0,New Subscription,2018-10-17
5082,30517,18100000.0,New Subscription,2018-10-17
5083,30518,18100000.0,New Subscription,2018-10-17
5084,30519,18100000.0,New Subscription,2018-10-17
5085,30520,18100000.0,New Subscription,2018-10-17
5086,30521,18100000.0,New Subscription,2018-10-17
5087,30522,18100001.0,New Subscription,2018-10-17
5088,30523,18100001.0,New Subscription,2018-10-17
5089,30524,18100001.0,New Subscription,2018-10-17
5090,30525,18100001.0,New Subscription,2018-10-17
5091,30526,18100001.0,New Subscription,2018-10-17
5092,30527,18100001.0,New Subscription,2018-10-17
5093,30528,18100001.0,New Subscription,2018-10-17
5094,30529,18100001.0,New Subscription,2018-10-17
5095,30530,18100001.0,New Subscription,2018-10-17
5096,30531,18100001.0,New Subscription,2018-10-17
5097,30532,18100001.0,New Subscription,2018-10-17
5098,30533,18100001.0,New Subscription,2018-10-17
5099,30534,0.0,New Subscription,2018-10-18
5100,30535,0.0,New Subscription,2018-10-18
5101,30536,0.0,New Subscription,2018-10-18
5102,30537,0.0,New Subscription,2018-10-18
5103,30538,0.0,New Subscription,2018-10-18
5104,30539,0.0,New Subscription,2018-10-18
5105,30540,0.0,New Subscription,2018-10-18
5106,30541,0.0,New Subscription,2018-10-18
5107,30542,0.0,New Subscription,2018-10-18
5108,30543,0.0,New Subscription,2018-10-18
5109,30544,0.0,New Subscription,2018-10-18
5110,30545,18100000.0,New Subscription,2018-10-18
5111,30546,18100000.0,New Subscription,2018-10-18
5112,30547,18100000.0,New Subscription,2018-10-18
5113,30548,18100000.0,New Subscription,2018-10-18
5114,30549,18100000.0,New Subscription,2018-10-18
5115,30550,18100000.0,New Subscription,2018-10-18
5116,30551,18100000.0,New Subscription,2018-10-18
5117,30552,18100000.0,New Subscription,2018-10-18
5118,30553,18100000.0,New Subscription,2018-10-18
5119,30554,18100000.0,New Subscription,2018-10-18
5120,30555,18100000.0,New Subscription,2018-10-18
5121,30556,18100000.0,New Subscription,2018-10-18
5122,30557,18100000.0,New Subscription,2018-10-18
5123,30558,18100000.0,New Subscription,2018-10-18
5124,30559,18100001.0,New Subscription,2018-10-18
5125,30560,18100001.0,New Subscription,2018-10-18
5126,30561,18100001.0,New Subscription,2018-10-18
5127,30562,18100001.0,New Subscription,2018-10-18
5128,30563,18100001.0,New Subscription,2018-10-18
5129,30564,18100001.0,New Subscription,2018-10-18
5130,30565,18100001.0,New Subscription,2018-10-18
5131,30566,18100001.0,New Subscription,2018-10-18
5132,30567,18100001.0,New Subscription,2018-10-18
5133,30568,18100001.0,New Subscription,2018-10-18
5134,30569,18100001.0,New Subscription,2018-10-18
5135,30570,18100001.0,New Subscription,2018-10-18
5136,30571,0.0,New Subscription,2018-10-19
5137,30572,0.0,New Subscription,2018-10-19
5138,30573,0.0,New Subscription,2018-10-19
5139,30574,0.0,New Subscription,2018-10-19
5140,30575,0.0,New Subscription,2018-10-19
5141,30576,0.0,New Subscription,2018-10-19
5142,30577,0.0,New Subscription,2018-10-19
5143,30578,0.0,New Subscription,2018-10-19
5144,30579,0.0,New Subscription,2018-10-19
5145,30580,0.0,New Subscription,2018-10-19
5146,30581,0.0,New Subscription,2018-10-19
5147,30582,18100000.0,New Subscription,2018-10-19
5148,30583,18100000.0,New Subscription,2018-10-19
5149,30584,18100000.0,New Subscription,2018-10-19
5150,30585,18100000.0,New Subscription,2018-10-19
5151,30586,18100000.0,New Subscription,2018-10-19
5152,30587,18100000.0,New Subscription,2018-10-19
5153,30588,18100000.0,New Subscription,2018-10-19
5154,30589,18100000.0,New Subscription,2018-10-19
5155,30590,18100000.0,New Subscription,2018-10-19
5156,30591,18100000.0,New Subscription,2018-10-19
5157,30592,18100000.0,New Subscription,2018-10-19
5158,30593,18100000.0,New Subscription,2018-10-19
5159,30594,18100000.0,New Subscription,2018-10-19
5160,30595,18100000.0,New Subscription,2018-10-19
5161,30596,18100001.0,New Subscription,2018-10-19
5162,30597,18100001.0,New Subscription,2018-10-19
5163,30598,18100001.0,New Subscription,2018-10-19
5164,30599,18100001.0,New Subscription,2018-10-19
5165,30600,18100001.0,New Subscription,2018-10-19
5166,30601,18100001.0,New Subscription,2018-10-19
5167,30602,18100001.0,New Subscription,2018-10-19
5168,30603,18100001.0,New Subscription,2018-10-19
5169,30604,18100001.0,New Subscription,2018-10-19
5170,30605,18100001.0,New Subscription,2018-10-19
5171,30606,18100001.0,New Subscription,2018-10-19
5172,30607,18100001.0,New Subscription,2018-10-19
5173,30608,0.0,New Subscription,2018-10-20
5174,30609,0.0,New Subscription,2018-10-20
5175,30610,0.0,New Subscription,2018-10-20
5176,30611,0.0,New Subscription,2018-10-20
5177,30612,0.0,New Subscription,2018-10-20
5178,30613,0.0,New Subscription,2018-10-20
5179,30614,0.0,New Subscription,2018-10-20
5180,30615,0.0,New Subscription,2018-10-20
5181,30616,0.0,New Subscription,2018-10-20
5182,30617,0.0,New Subscription,2018-10-20
5183,30618,0.0,New Subscription,2018-10-20
5184,30619,18100000.0,New Subscription,2018-10-20
5185,30620,18100000.0,New Subscription,2018-10-20
5186,30621,18100000.0,New Subscription,2018-10-20
5187,30622,18100000.0,New Subscription,2018-10-20
5188,30623,18100000.0,New Subscription,2018-10-20
5189,30624,18100000.0,New Subscription,2018-10-20
5190,30625,18100000.0,New Subscription,2018-10-20
5191,30626,18100000.0,New Subscription,2018-10-20
5192,30627,18100000.0,New Subscription,2018-10-20
5193,30628,18100000.0,New Subscription,2018-10-20
5194,30629,18100000.0,New Subscription,2018-10-20
5195,30630,18100000.0,New Subscription,2018-10-20
5196,30631,18100000.0,New Subscription,2018-10-20
5197,30632,18100000.0,New Subscription,2018-10-20
5198,30633,18100001.0,New Subscription,2018-10-20
5199,30634,18100001.0,New Subscription,2018-10-20
5200,30635,18100001.0,New Subscription,2018-10-20
5201,30636,18100001.0,New Subscription,2018-10-20
5202,30637,18100001.0,New Subscription,2018-10-20
5203,30638,18100001.0,New Subscription,2018-10-20
5204,30639,18100001.0,New Subscription,2018-10-20
5205,30640,18100001.0,New Subscription,2018-10-20
5206,30641,18100001.0,New Subscription,2018-10-20
5207,30642,18100001.0,New Subscription,2018-10-20
5208,30643,18100001.0,New Subscription,2018-10-20
5209,30644,18100001.0,New Subscription,2018-10-20
5210,30645,0.0,New Subscription,2018-10-21
5211,30646,0.0,New Subscription,2018-10-21
5212,30647,0.0,New Subscription,2018-10-21
5213,30648,0.0,New Subscription,2018-10-21
5214,30649,0.0,New Subscription,2018-10-21
5215,30650,0.0,New Subscription,2018-10-21
5216,30651,0.0,New Subscription,2018-10-21
5217,30652,0.0,New Subscription,2018-10-21
5218,30653,0.0,New Subscription,2018-10-21
5219,30654,0.0,New Subscription,2018-10-21
5220,30655,0.0,New Subscription,2018-10-21
5221,30656,18100000.0,New Subscription,2018-10-21
5222,30657,18100000.0,New Subscription,2018-10-21
5223,30658,18100000.0,New Subscription,2018-10-21
5224,30659,18100000.0,New Subscription,2018-10-21
5225,30660,18100000.0,New Subscription,2018-10-21
5226,30661,18100000.0,New Subscription,2018-10-21
5227,30662,18100000.0,New Subscription,2018-10-21
5228,30663,18100000.0,New Subscription,2018-10-21
5229,30664,18100000.0,New Subscription,2018-10-21
5230,30665,18100000.0,New Subscription,2018-10-21
5231,30666,18100000.0,New Subscription,2018-10-21
5232,30667,18100000.0,New Subscription,2018-10-21
5233,30668,18100000.0,New Subscription,2018-10-21
5234,30669,18100000.0,New Subscription,2018-10-21
5235,30670,18100001.0,New Subscription,2018-10-21
5236,30671,18100001.0,New Subscription,2018-10-21
5237,30672,18100001.0,New Subscription,2018-10-21
5238,30673,18100001.0,New Subscription,2018-10-21
5239,30674,18100001.0,New Subscription,2018-10-21
5240,30675,18100001.0,New Subscription,2018-10-21
5241,30676,18100001.0,New Subscription,2018-10-21
5242,30677,18100001.0,New Subscription,2018-10-21
5243,30678,18100001.0,New Subscription,2018-10-21
5244,30679,18100001.0,New Subscription,2018-10-21
5245,30680,18100001.0,New Subscription,2018-10-21
5246,30681,18100001.0,New Subscription,2018-10-21
5247,30682,0.0,New Subscription,2018-10-22
5248,30683,0.0,New Subscription,2018-10-22
5249,30684,0.0,New Subscription,2018-10-22
5250,30685,0.0,New Subscription,2018-10-22
5251,30686,0.0,New Subscription,2018-10-22
5252,30687,0.0,New Subscription,2018-10-22
5253,30688,0.0,New Subscription,2018-10-22
5254,30689,0.0,New Subscription,2018-10-22
5255,30690,0.0,New Subscription,2018-10-22
5256,30691,0.0,New Subscription,2018-10-22
5257,30692,0.0,New Subscription,2018-10-22
5258,30693,18100000.0,New Subscription,2018-10-22
5259,30694,18100000.0,New Subscription,2018-10-22
5260,30695,18100000.0,New Subscription,2018-10-22
5261,30696,18100000.0,New Subscription,2018-10-22
5262,30697,18100000.0,New Subscription,2018-10-22
5263,30698,18100000.0,New Subscription,2018-10-22
5264,30699,18100000.0,New Subscription,2018-10-22
5265,30700,18100000.0,New Subscription,2018-10-22
5266,30701,18100000.0,New Subscription,2018-10-22
5267,30702,18100000.0,New Subscription,2018-10-22
5268,30703,18100000.0,New Subscription,2018-10-22
5269,30704,18100000.0,New Subscription,2018-10-22
5270,30705,18100000.0,New Subscription,2018-10-22
5271,30706,18100000.0,New Subscription,2018-10-22
5272,30707,18100001.0,New Subscription,2018-10-22
5273,30708,18100001.0,New Subscription,2018-10-22
5274,30709,18100001.0,New Subscription,2018-10-22
5275,30710,18100001.0,New Subscription,2018-10-22
5276,30711,18100001.0,New Subscription,2018-10-22
5277,30712,18100001.0,New Subscription,2018-10-22
5278,30713,18100001.0,New Subscription,2018-10-22
5279,30714,18100001.0,New Subscription,2018-10-22
5280,30715,18100001.0,New Subscription,2018-10-22
5281,30716,18100001.0,New Subscription,2018-10-22
5282,30717,18100001.0,New Subscription,2018-10-22
5283,30718,18100001.0,New Subscription,2018-10-22
5284,30719,0.0,New Subscription,2018-10-23
5285,30720,0.0,New Subscription,2018-10-23
5286,30721,0.0,New Subscription,2018-10-23
5287,30722,0.0,New Subscription,2018-10-23
5288,30723,0.0,New Subscription,2018-10-23
5289,30724,0.0,New Subscription,2018-10-23
5290,30725,0.0,New Subscription,2018-10-23
5291,30726,0.0,New Subscription,2018-10-23
5292,30727,0.0,New Subscription,2018-10-23
5293,30728,0.0,New Subscription,2018-10-23
5294,30729,0.0,New Subscription,2018-10-23
5295,30730,18100000.0,New Subscription,2018-10-23
5296,30731,18100000.0,New Subscription,2018-10-23
5297,30732,18100000.0,New Subscription,2018-10-23
5298,30733,18100000.0,New Subscription,2018-10-23
5299,30734,18100000.0,New Subscription,2018-10-23
5300,30735,18100000.0,New Subscription,2018-10-23
5301,30736,18100000.0,New Subscription,2018-10-23
5302,30737,18100000.0,New Subscription,2018-10-23
5303,30738,18100000.0,New Subscription,2018-10-23
5304,30739,18100000.0,New Subscription,2018-10-23
5305,30740,18100000.0,New Subscription,2018-10-23
5306,30741,18100000.0,New Subscription,2018-10-23
5307,30742,18100000.0,New Subscription,2018-10-23
5308,30743,18100000.0,New Subscription,2018-10-23
5309,30744,18100001.0,New Subscription,2018-10-23
5310,30745,18100001.0,New Subscription,2018-10-23
5311,30746,18100001.0,New Subscription,2018-10-23
5312,30747,18100001.0,New Subscription,2018-10-23
5313,30748,18100001.0,New Subscription,2018-10-23
5314,30749,18100001.0,New Subscription,2018-10-23
5315,30750,18100001.0,New Subscription,2018-10-23
5316,30751,18100001.0,New Subscription,2018-10-23
5317,30752,18100001.0,New Subscription,2018-10-23
5318,30753,18100001.0,New Subscription,2018-10-23
5319,30754,18100001.0,New Subscription,2018-10-23
5320,30755,18100001.0,New Subscription,2018-10-23
5321,30756,0.0,New Subscription,2018-10-24
5322,30757,0.0,New Subscription,2018-10-24
5323,30758,0.0,New Subscription,2018-10-24
5324,30759,0.0,New Subscription,2018-10-24
5325,30760,0.0,New Subscription,2018-10-24
5326,30761,0.0,New Subscription,2018-10-24
5327,30762,0.0,New Subscription,2018-10-24
5328,30763,0.0,New Subscription,2018-10-24
5329,30764,0.0,New Subscription,2018-10-24
5330,30765,0.0,New Subscription,2018-10-24
5331,30766,0.0,New Subscription,2018-10-24
5332,30767,18100000.0,New Subscription,2018-10-24
5333,30768,18100000.0,New Subscription,2018-10-24
5334,30769,18100000.0,New Subscription,2018-10-24
5335,30770,18100000.0,New Subscription,2018-10-24
5336,30771,18100000.0,New Subscription,2018-10-24
5337,30772,18100000.0,New Subscription,2018-10-24
5338,30773,18100000.0,New Subscription,2018-10-24
5339,30774,18100000.0,New Subscription,2018-10-24
5340,30775,18100000.0,New Subscription,2018-10-24
5341,30776,18100000.0,New Subscription,2018-10-24
5342,30777,18100000.0,New Subscription,2018-10-24
5343,30778,18100000.0,New Subscription,2018-10-24
5344,30779,18100000.0,New Subscription,2018-10-24
5345,30780,18100000.0,New Subscription,2018-10-24
5346,30781,18100001.0,New Subscription,2018-10-24
5347,30782,18100001.0,New Subscription,2018-10-24
5348,30783,18100001.0,New Subscription,2018-10-24
5349,30784,18100001.0,New Subscription,2018-10-24
5350,30785,18100001.0,New Subscription,2018-10-24
5351,30786,18100001.0,New Subscription,2018-10-24
5352,30787,18100001.0,New Subscription,2018-10-24
5353,30788,18100001.0,New Subscription,2018-10-24
5354,30789,18100001.0,New Subscription,2018-10-24
5355,30790,18100001.0,New Subscription,2018-10-24
5356,30791,18100001.0,New Subscription,2018-10-24
5357,30792,18100001.0,New Subscription,2018-10-24
5358,30793,0.0,New Subscription,2018-10-25
5359,30794,0.0,New Subscription,2018-10-25
5360,30795,0.0,New Subscription,2018-10-25
5361,30796,0.0,New Subscription,2018-10-25
5362,30797,0.0,New Subscription,2018-10-25
5363,30798,0.0,New Subscription,2018-10-25
5364,30799,0.0,New Subscription,2018-10-25
5365,30800,0.0,New Subscription,2018-10-25
5366,30801,0.0,New Subscription,2018-10-25
5367,30802,0.0,New Subscription,2018-10-25
5368,30803,0.0,New Subscription,2018-10-25
5369,30804,18100000.0,New Subscription,2018-10-25
5370,30805,18100000.0,New Subscription,2018-10-25
5371,30806,18100000.0,New Subscription,2018-10-25
5372,30807,18100000.0,New Subscription,2018-10-25
5373,30808,18100000.0,New Subscription,2018-10-25
5374,30809,18100000.0,New Subscription,2018-10-25
5375,30810,18100000.0,New Subscription,2018-10-25
5376,30811,18100000.0,New Subscription,2018-10-25
5377,30812,18100000.0,New Subscription,2018-10-25
5378,30813,18100000.0,New Subscription,2018-10-25
5379,30814,18100000.0,New Subscription,2018-10-25
5380,30815,18100000.0,New Subscription,2018-10-25
5381,30816,18100000.0,New Subscription,2018-10-25
5382,30817,18100000.0,New Subscription,2018-10-25
5383,30818,18100001.0,New Subscription,2018-10-25
5384,30819,18100001.0,New Subscription,2018-10-25
5385,30820,18100001.0,New Subscription,2018-10-25
5386,30821,18100001.0,New Subscription,2018-10-25
5387,30822,18100001.0,New Subscription,2018-10-25
5388,30823,18100001.0,New Subscription,2018-10-25
5389,30824,18100001.0,New Subscription,2018-10-25
5390,30825,18100001.0,New Subscription,2018-10-25
5391,30826,18100001.0,New Subscription,2018-10-25
5392,30827,18100001.0,New Subscription,2018-10-25
5393,30828,18100001.0,New Subscription,2018-10-25
5394,30829,18100001.0,New Subscription,2018-10-25
5395,30830,0.0,New Subscription,2018-10-26
5396,30831,0.0,New Subscription,2018-10-26
5397,30832,0.0,New Subscription,2018-10-26
5398,30833,0.0,New Subscription,2018-10-26
5399,30834,0.0,New Subscription,2018-10-26
5400,30835,0.0,New Subscription,2018-10-26
5401,30836,0.0,New Subscription,2018-10-26
5402,30837,0.0,New Subscription,2018-10-26
5403,30838,0.0,New Subscription,2018-10-26
5404,30839,0.0,New Subscription,2018-10-26
5405,30840,0.0,New Subscription,2018-10-26
5406,30841,18100000.0,New Subscription,2018-10-26
5407,30842,18100000.0,New Subscription,2018-10-26
5408,30843,18100000.0,New Subscription,2018-10-26
5409,30844,18100000.0,New Subscription,2018-10-26
5410,30845,18100000.0,New Subscription,2018-10-26
5411,30846,18100000.0,New Subscription,2018-10-26
5412,30847,18100000.0,New Subscription,2018-10-26
5413,30848,18100000.0,New Subscription,2018-10-26
5414,30849,18100000.0,New Subscription,2018-10-26
5415,30850,18100000.0,New Subscription,2018-10-26
5416,30851,18100000.0,New Subscription,2018-10-26
5417,30852,18100000.0,New Subscription,2018-10-26
5418,30853,18100000.0,New Subscription,2018-10-26
5419,30854,18100000.0,New Subscription,2018-10-26
5420,30855,18100001.0,New Subscription,2018-10-26
5421,30856,18100001.0,New Subscription,2018-10-26
5422,30857,18100001.0,New Subscription,2018-10-26
5423,30858,18100001.0,New Subscription,2018-10-26
5424,30859,18100001.0,New Subscription,2018-10-26
5425,30860,18100001.0,New Subscription,2018-10-26
5426,30861,18100001.0,New Subscription,2018-10-26
5427,30862,18100001.0,New Subscription,2018-10-26
5428,30863,18100001.0,New Subscription,2018-10-26
5429,30864,18100001.0,New Subscription,2018-10-26
5430,30865,18100001.0,New Subscription,2018-10-26
5431,30866,18100001.0,New Subscription,2018-10-26
5432,30867,0.0,New Subscription,2018-10-27
5433,30868,0.0,New Subscription,2018-10-27
5434,30869,0.0,New Subscription,2018-10-27
5435,30870,0.0,New Subscription,2018-10-27
5436,30871,0.0,New Subscription,2018-10-27
5437,30872,0.0,New Subscription,2018-10-27
5438,30873,0.0,New Subscription,2018-10-27
5439,30874,0.0,New Subscription,2018-10-27
5440,30875,0.0,New Subscription,2018-10-27
5441,30876,0.0,New Subscription,2018-10-27
5442,30877,0.0,New Subscription,2018-10-27
5443,30878,18100000.0,New Subscription,2018-10-27
5444,30879,18100000.0,New Subscription,2018-10-27
5445,30880,18100000.0,New Subscription,2018-10-27
5446,30881,18100000.0,New Subscription,2018-10-27
5447,30882,18100000.0,New Subscription,2018-10-27
5448,30883,18100000.0,New Subscription,2018-10-27
5449,30884,18100000.0,New Subscription,2018-10-27
5450,30885,18100000.0,New Subscription,2018-10-27
5451,30886,18100000.0,New Subscription,2018-10-27
5452,30887,18100000.0,New Subscription,2018-10-27
5453,30888,18100000.0,New Subscription,2018-10-27
5454,30889,18100000.0,New Subscription,2018-10-27
5455,30890,18100000.0,New Subscription,2018-10-27
5456,30891,18100000.0,New Subscription,2018-10-27
5457,30892,18100001.0,New Subscription,2018-10-27
5458,30893,18100001.0,New Subscription,2018-10-27
5459,30894,18100001.0,New Subscription,2018-10-27
5460,30895,18100001.0,New Subscription,2018-10-27
5461,30896,18100001.0,New Subscription,2018-10-27
5462,30897,18100001.0,New Subscription,2018-10-27
5463,30898,18100001.0,New Subscription,2018-10-27
5464,30899,18100001.0,New Subscription,2018-10-27
5465,30900,18100001.0,New Subscription,2018-10-27
5466,30901,18100001.0,New Subscription,2018-10-27
5467,30902,18100001.0,New Subscription,2018-10-27
5468,30903,18100001.0,New Subscription,2018-10-27
5469,30904,0.0,New Subscription,2018-10-28
5470,30905,0.0,New Subscription,2018-10-28
5471,30906,0.0,New Subscription,2018-10-28
5472,30907,0.0,New Subscription,2018-10-28
5473,30908,0.0,New Subscription,2018-10-28
5474,30909,0.0,New Subscription,2018-10-28
5475,30910,0.0,New Subscription,2018-10-28
5476,30911,0.0,New Subscription,2018-10-28
5477,30912,0.0,New Subscription,2018-10-28
5478,30913,0.0,New Subscription,2018-10-28
5479,30914,0.0,New Subscription,2018-10-28
5480,30915,18100000.0,New Subscription,2018-10-28
5481,30916,18100000.0,New Subscription,2018-10-28
5482,30917,18100000.0,New Subscription,2018-10-28
5483,30918,18100000.0,New Subscription,2018-10-28
5484,30919,18100000.0,New Subscription,2018-10-28
5485,30920,18100000.0,New Subscription,2018-10-28
5486,30921,18100000.0,New Subscription,2018-10-28
5487,30922,18100000.0,New Subscription,2018-10-28
5488,30923,18100000.0,New Subscription,2018-10-28
5489,30924,18100000.0,New Subscription,2018-10-28
5490,30925,18100000.0,New Subscription,2018-10-28
5491,30926,18100000.0,New Subscription,2018-10-28
5492,30927,18100000.0,New Subscription,2018-10-28
5493,30928,18100000.0,New Subscription,2018-10-28
5494,30929,18100001.0,New Subscription,2018-10-28
5495,30930,18100001.0,New Subscription,2018-10-28
5496,30931,18100001.0,New Subscription,2018-10-28
5497,30932,18100001.0,New Subscription,2018-10-28
5498,30933,18100001.0,New Subscription,2018-10-28
5499,30934,18100001.0,New Subscription,2018-10-28
5500,30935,18100001.0,New Subscription,2018-10-28
5501,30936,18100001.0,New Subscription,2018-10-28
5502,30937,18100001.0,New Subscription,2018-10-28
5503,30938,18100001.0,New Subscription,2018-10-28
5504,30939,18100001.0,New Subscription,2018-10-28
5505,30940,18100001.0,New Subscription,2018-10-28
5506,30941,0.0,New Subscription,2018-10-29
5507,30942,0.0,New Subscription,2018-10-29
5508,30943,0.0,New Subscription,2018-10-29
5509,30944,0.0,New Subscription,2018-10-29
5510,30945,0.0,New Subscription,2018-10-29
5511,30946,0.0,New Subscription,2018-10-29
5512,30947,0.0,New Subscription,2018-10-29
5513,30948,0.0,New Subscription,2018-10-29
5514,30949,0.0,New Subscription,2018-10-29
5515,30950,0.0,New Subscription,2018-10-29
5516,30951,0.0,New Subscription,2018-10-29
5517,30952,18100000.0,New Subscription,2018-10-29
5518,30953,18100000.0,New Subscription,2018-10-29
5519,30954,18100000.0,New Subscription,2018-10-29
5520,30955,18100000.0,New Subscription,2018-10-29
5521,30956,18100000.0,New Subscription,2018-10-29
5522,30957,18100000.0,New Subscription,2018-10-29
5523,30958,18100000.0,New Subscription,2018-10-29
5524,30959,18100000.0,New Subscription,2018-10-29
5525,30960,18100000.0,New Subscription,2018-10-29
5526,30961,18100000.0,New Subscription,2018-10-29
5527,30962,18100000.0,New Subscription,2018-10-29
5528,30963,18100000.0,New Subscription,2018-10-29
5529,30964,18100000.0,New Subscription,2018-10-29
5530,30965,18100000.0,New Subscription,2018-10-29
5531,30966,18100001.0,New Subscription,2018-10-29
5532,30967,18100001.0,New Subscription,2018-10-29
5533,30968,18100001.0,New Subscription,2018-10-29
5534,30969,18100001.0,New Subscription,2018-10-29
5535,30970,18100001.0,New Subscription,2018-10-29
5536,30971,18100001.0,New Subscription,2018-10-29
5537,30972,18100001.0,New Subscription,2018-10-29
5538,30973,18100001.0,New Subscription,2018-10-29
5539,30974,18100001.0,New Subscription,2018-10-29
5540,30975,18100001.0,New Subscription,2018-10-29
5541,30976,18100001.0,New Subscription,2018-10-29
5542,30977,18100001.0,New Subscription,2018-10-29
5543,30978,0.0,New Subscription,2018-10-30
5544,30979,0.0,New Subscription,2018-10-30
5545,30980,0.0,New Subscription,2018-10-30
5546,30981,0.0,New Subscription,2018-10-30
5547,30982,0.0,New Subscription,2018-10-30
5548,30983,0.0,New Subscription,2018-10-30
5549,30984,0.0,New Subscription,2018-10-30
5550,30985,0.0,New Subscription,2018-10-30
5551,30986,0.0,New Subscription,2018-10-30
5552,30987,0.0,New Subscription,2018-10-30
5553,30988,0.0,New Subscription,2018-10-30
5554,30989,18100000.0,New Subscription,2018-10-30
5555,30990,18100000.0,New Subscription,2018-10-30
5556,30991,18100000.0,New Subscription,2018-10-30
5557,30992,18100000.0,New Subscription,2018-10-30
5558,30993,18100000.0,New Subscription,2018-10-30
5559,30994,18100000.0,New Subscription,2018-10-30
5560,30995,18100000.0,New Subscription,2018-10-30
5561,30996,18100000.0,New Subscription,2018-10-30
5562,30997,18100000.0,New Subscription,2018-10-30
5563,30998,18100000.0,New Subscription,2018-10-30
5564,30999,18100000.0,New Subscription,2018-10-30
5565,31000,18100000.0,New Subscription,2018-10-30
5566,31001,18100000.0,New Subscription,2018-10-30
5567,31002,18100000.0,New Subscription,2018-10-30
5568,31003,18100001.0,New Subscription,2018-10-30
5569,31004,18100001.0,New Subscription,2018-10-30
5570,31005,18100001.0,New Subscription,2018-10-30
5571,31006,18100001.0,New Subscription,2018-10-30
5572,31007,18100001.0,New Subscription,2018-10-30
5573,31008,18100001.0,New Subscription,2018-10-30
5574,31009,18100001.0,New Subscription,2018-10-30
5575,31010,18100001.0,New Subscription,2018-10-30
5576,31011,18100001.0,New Subscription,2018-10-30
5577,31012,18100001.0,New Subscription,2018-10-30
5578,31013,18100001.0,New Subscription,2018-10-30
5579,31014,18100001.0,New Subscription,2018-10-30
5580,31015,0.0,New Subscription,2018-10-31
5581,31016,0.0,New Subscription,2018-10-31
5582,31017,0.0,New Subscription,2018-10-31
5583,31018,0.0,New Subscription,2018-10-31
5584,31019,0.0,New Subscription,2018-10-31
5585,31020,0.0,New Subscription,2018-10-31
5586,31021,0.0,New Subscription,2018-10-31
5587,31022,0.0,New Subscription,2018-10-31
5588,31023,0.0,New Subscription,2018-10-31
5589,31024,0.0,New Subscription,2018-10-31
5590,31025,0.0,New Subscription,2018-10-31
5591,31026,18100000.0,New Subscription,2018-10-31
5592,31027,18100000.0,New Subscription,2018-10-31
5593,31028,18100000.0,New Subscription,2018-10-31
5594,31029,18100000.0,New Subscription,2018-10-31
5595,31030,18100000.0,New Subscription,2018-10-31
5596,31031,18100000.0,New Subscription,2018-10-31
5597,31032,18100000.0,New Subscription,2018-10-31
